,text,favourite_count,retweet_count,created_at
707,"Özlem Türeci. Biontech kurucu ortaklarından. Akademisyen, immünolog ve mrna aşısı üzerinde çalışan bir bilim insanı.Tayyip’e göre sadece Uğur Şahin’in eşi sıfatında. Bu düşünce tam da vizyon ve misyonunu açıklıyor aslında fazla söze gerek yok. https://t.co/CWEoxWE1OD",52,2,2021-07-09 19:57:32
708,"@AlpayMenis @gsirma Geçen hafta oldum. Sinovac ta hiç bir şey olmamıştı. Biontech sonrası ateş, tüm vücutta ve özellikle belde ağrı, kolda şişlik kızarıklık ağrı oldu. Tek doz parol ile toparladım.",1,0,2021-07-09 19:57:28
709,"Sinavoc bilmem ne serisinin durdurulacağı günlerde, Biontech'in kurucu ortakları Uğur Sahin ve Özlem Türeci Türkiye'ye geliyor. Bu bir tesadüf mü ? Tesadüflere inanmam !!!",661,94,2021-07-09 19:57:05
710,@DrGunerSonmez Hocam parasetamol alerjisi var 55yaşındaki annemin. Koah hastası ayrıca. Sinovac 2doz oldu. 3yü biontech olmsında sakınca var mı,1,0,2021-07-09 19:56:59
711,"@TraderAT12 Zannımca herkes Sinovac yöneldi, Biontech sıkıntı çıkarıyor diye eski sisteme yönelince,durdurulmuş olabilir yoksa Biontech ellerinde kalacaktır..",1,0,2021-07-09 19:56:23
712,@DrGunerSonmez Güner hocam ben covid 19 malesef geçirdim.13 nisanda negatife döndüm. Şimdi tek doz biontech te hemfikirim. Sizde derya hocada aynısını söyledi. Fakat önceden 6 ay sonra idi şimdi erkene çekildi. Sizce 6 ay bekleyip öylemi yaptırayım yoksa en kısa süredemi yapt.,0,0,2021-07-09 19:56:23
713,eger bu gercekse lutfen on on bes doz biontech olabilir miyim.. fahrettin husband lutfen her sey saglik icin https://t.co/Jrc1Gvgndh,3,0,2021-07-09 19:56:22
714,@ulkeinceleme @Sozyuku Biontech aşısı bile oldum alın beni be lütfen Almanya :(,0,0,2021-07-09 19:56:15
715,"Desene Bay Jemal gümbürtüye gitti 3. Doz aşkına kobay... 😅🤣 Öyle mi her bulduğu hıyara elinde tuzlukla yanaşan @kilicdarogluk..?¿ Teyyip abisi 3. Doz vitamin fıslattı, bu da benim eksiğim ne deyü goştu...
Neyse de FDA, 3. Doz denekliği kararı ve Pfizer Biontech deneyi mevzuydu https://t.co/7BYp9JGBz3",1,0,2021-07-09 19:55:56
716,"@nlynrk @MustafaKaya_987 @FurkanM83138625 @drfahrettinkoca Az önce biontech oldum , sinovacta olunuyordu",0,0,2021-07-09 19:55:34
717,2 doz sinovac ve daha dün 3. Doz biontech olmuşken aşı twitlerini okuyup kendimi sıkıntıya sokamam gece gece. Zaten ağrıyan kolumun sıkıntısı yetti de artıyor.,2,0,2021-07-09 19:55:27
718,"@kayhanhasann2 @frknbakii @KoronaReport Alakası yok, bugün sadece daha etkili bir aşı geliştirildi sadece şuan bile biontech delta varyantına karşı %70 oranında koruyor

https://t.co/kMmRD304yL",0,0,2021-07-09 19:55:25
719,"Gittiğim hastanede herkes biontech istiyordu çevremde de hep biontech tercih ediliyor. Nedense en basından beri güvenmiyorum bu aşıya ama biontech'ten de darbe yemeyiz inşallah 😂
#Sinovac
#biontech",0,0,2021-07-09 19:55:06
720,"#Covid_19 
🔴Pfizer&amp;Biontech 

●Delta varyantı için mevcut aşıyı  güncelleyip yeni bir Aşı yaptık.  Agustos ayında klinik denemelere başlıyoruz.
.

✔Şimdi 2 çift söz söyleme hakkım var.  Geçen yıl ""bu virus mutasyona uğruyor hangi birine Aşı olacak"" 

https://t.co/ZxYNNUEDls",259,49,2021-07-09 19:55:00
721,"@beyhangoksan @Doctorxy2 @EMRAHKIRIMLI Hadi ya!!
Çift doz biontech aşılı komşumdan covid geçti bana da, biontech de bi marka sevdası gibi bizim millette.. Amma abartıldı şu aşı.",0,0,2021-07-09 19:54:26
722,"Bugün biontech ilk dozumu oldum.. şu anda belli bir yan etki olmadı, umarım böyle devam eder..",0,0,2021-07-09 19:53:27
723,@ilkeryaziyor Biontech aşısı sonrası o halsizliği fazlasıyla yaşadım ben.,2,0,2021-07-09 19:53:13
724,@HikmetGeckil Biontech olanlar gerçekler ortaya çıktıkça aşı olmayanlara yüklenmeye başlamış. Hatta mRNA savunucusu olmuşlar. İnaktif aşı varken neden mRNA aşısı olduklarını onlarda bilmiyor. Olan oldu size ve bize ne olacağını yaşayıp göreceğiz.,0,0,2021-07-09 19:53:09
725,@ilkeryaziyor Biontech mi yaptırdınız,1,0,2021-07-09 19:52:57
726,@nalan03250954 @timbooth75 Sinovac olanlarin Biontech yaptirmasi dogru. Siniovac Delta variantina karsi %17 iken Biontech tek doz %95 etkin. Buradaki aciklamalarda bahsedilen asilar onceki dozlari da  mRNA asilari olanlar. Sinovac degil,2,0,2021-07-09 19:52:45
727,"@yebru2 @drkaanyl Ben iki doz biontech olduğum için 3. doz olmayacağım ama gerçekten annelerimiz bir çok eğitimli insandan daha bilinçli ve bilgililer, sağlıkla yaşasınlar",6,0,2021-07-09 19:52:43
728,"COVID-19 geçirenler de tek doz Biontech aşısı olabilirler.
https://t.co/18fsP6bdTJ",4,4,2021-07-09 19:52:15
729,"@Barisalgu @KoronaReport Mrna aşıları zaten vardı, asıl sorun vücutta bağışıklık oluşturamadan yok edilmeleriydi diye biliyorum, biontech bunu buldu. Bu buluşla birlikte artık tüm covid varyantlarına yönelik kolayca aşı üretilebileceği gibi kanser ve hiv aşılarına da başlandı.",13,0,2021-07-09 19:52:08
730,@santaarnau @Reign77KS Kim kötülemiş Biontech'i?,0,0,2021-07-09 19:52:02
731,@uwufasulyesi Biontech ol de ki oops yanlış yapmışlar,1,0,2021-07-09 19:51:40
732,Ne kadar çabuk daha normal'ini çözmeden delta'yı çözmüşler. Önce delta var diye heryerde ortalığı ayağa kaldırın. Bir anda aşıyı bulun bu nasıl çelişki var mı anlayan? İki hafta sonra lambda aşısı geliyor desenize!!! @esenol @PfizerTurkiye #Biontech #coronavirus #COVID19 https://t.co/eZCgYUEX5H,0,0,2021-07-09 19:51:28
733,Biontech aşısından sonra Karşıyaka(temsili) https://t.co/qyb4LzyIKF,3,0,2021-07-09 19:51:20
734,@Reign77KS @AhmetBeyefendi Evet sosyal medya fenomenlerine para verilip Biontech kötülenmiş.Arkasında Ruslar olduğu düşünülüyor.,0,0,2021-07-09 19:51:17
735,"Pfizer ve biontech, delta varyasyonuna karşı yeni bir aşı geliştiriyormuş. Bu iş, her sene üst modeli çıkan ayfon'a döndü. https://t.co/umF4JFE3NR",0,0,2021-07-09 19:50:29
736,Aşı dünyanın her yerine ulaşmadıkça bu varyantların sonu gelmeyecek. Pfizer/Biontech yeni varyantlara karşı aşı geliştireceğine artık aşıyı ticari malzeme olarak görmese… https://t.co/MIXMjoT9ks,2,0,2021-07-09 19:50:12
737,"Pfizer ve BioNTech şirketleri üçüncü doz izni için başvuru yapılacağını duyurdu. ABD'nin ilaç düzenleyici kurumu FDA ile Hastalık Kontrol ve Önleme Merkezi, ""Takviye doza gerek yok"" dedi.

https://t.co/Iu3iYmWtMI",10,6,2021-07-09 19:50:00
738,biontech aşısını bulan özlem türeci'ye vaat edilen sıfata bak. işte bunlar hep kadınlara karşı bakış açısını ortaya koyan şeylerdir. https://t.co/d9aIUEbaRj,1,0,2021-07-09 19:49:55
739,6 ay önce üretilen Biontech aşısı 1 ay önce ortaya çıkan delta varyantına ‘’ da ‘’ nasıl etkili olduğunu sorgulayacaklarına ‘’ eş ‘’ i sorgulayan koyun sürüsüyle muasır medeniyete doğru koşuyoruz !,0,0,2021-07-09 19:49:15
740,İki doz #Sinovac bir doz #Biontech ve vücudum https://t.co/3d9LAAS6qN,2,0,2021-07-09 19:49:07
741,3. Doz olup olmama kararı arasında gidip geliyorum yazılanları okuyunca  #Biontech #Sinovac,3,0,2021-07-09 19:48:43
742,"“Dr. Özlem Türeci. Bir bilim insanı, akademisyen, immünolog ve BioNtech'in kurucu ortağı.” Yani sadece eş olduğu için Uğur Şahin ile birlikte davetlere katılmıyor. Sahip olduğu başka özellikler var.",5,0,2021-07-09 19:48:27
743,Biontech delta bulunmuş güseeel https://t.co/aBm9lMzjR0,1,0,2021-07-09 19:48:01
744,"Özlem Türeci diye yazılır.
Bilim insanı diye okunur.
#COVID19 salgınını durdurmak İçin Uğur Şahin’le birlikte ürettikleri #Biontech aşısıyla tarihe geçmişlerdir.
#coronavirus https://t.co/pi3dqrElRm",9,0,2021-07-09 19:47:29
745,Doğum kontrol hapları bunu yıllardır yapıyor biontech geç kaldın https://t.co/pgWe2ZApdw,1,0,2021-07-09 19:47:15
746,sinovac olcm diyip biontech randevusu alicam nereden bilebilir,20,0,2021-07-09 19:46:58
747,annm biontech olamazsn izin vermiorz eve almayiz dio panseksuel oldgumu acikladigimda bu kdr tepki vermemisti agliom,27,0,2021-07-09 19:46:58
748,@KoronaReport Aaaa niye aşı bulaşmayı engellemiyor mu? Bulaşma engellenmiyorsa bile vakalar hafif geçirmiyor mu? Biontech bulaşmayı %80 engellemiyor mu? Hadi bakalım geçmiş olsun. https://t.co/w3lHUMiRNk,4,0,2021-07-09 19:46:29
749,"Bir ülkenin Cumhurbaşkanı çıkıp virüse karşı aşı bulan bilim kadının (Özlem Türeci) adını söyleyememesi ve eşi diyerek kadının kişiliğini yok saymasından daha kötü ve üzücü bir durum yoktur

📌 BionTech aşısını bulan Dr. Özlem Türeci'dir ve kendisi bir bilim insanıdır",0,0,2021-07-09 19:46:15
750,"@erenito16 Sabah ikinci doz biontech alışı oldum. Gözlerimi kapadığımda Jorg Berger, Martin Spanring ve Ziegler falan görüyorum ne demek yan etkisi yok!",0,0,2021-07-09 19:46:11
751,"Almanya Türkiye'yi kırmızı listeden çıkardı. Vize serbestisi getirdi. #Sinovac aşısı durduruldu. Tabii ki gelecekler. 
Biontech Türkiye'yi plilot bölge seçti. Halkımızı da potansiyel denek olarak kullanıyor/kullanmaya devam edecek. https://t.co/IbfeIawxN0",2,2,2021-07-09 19:45:47
752,@BelginDhyana Biontech satılsın  diyedir!,8,0,2021-07-09 19:45:39
753,@BelginDhyana Biontech olunsun diyedir,5,0,2021-07-09 19:45:12
754,"BioNTech/Pfizer: ""Aşının koruması ikinci dozdan altı ay sonra azalıyor, üçüncü doz gerekecek"" https://t.co/yVAdQFG2Go",2,1,2021-07-09 19:45:00
755,"@ProfSFindik Hocam selam, Ben ilk doz Biontech oldum, ama çok kararsızdım, ve şimdi pişmen oldum 2. dozu olmuyorum. sizce geçmi kaldım ilkdozu oldum diye,  yani 1 doz veya 2 doz zaraı varsa aynımıdır? Cevap verirseni çok mutlu olurum.  Saygılar",7,0,2021-07-09 19:44:44
756,#Sinovac 'ta sizin #Biontech 'te. Yeterki insanları rahat bırakın.,1,0,2021-07-09 19:44:40
757,hastaneye biontech aşısı geldi mi diye soracağına bitcoin aşısı geldi mi diyen kuzenime haykırıyorum su an ajkdkskdkskds,52,0,2021-07-09 19:44:28
758,"BioNTech şirketinin kurucu ortağı, bilim insanı Dr. Özlem Türeci diyeceksiniz #OzlemTureci",16,0,2021-07-09 19:43:44
759,"💉Aşı sırası gelen 18 yaş ve üzeri tüm vatandaşlarımıza, randevu almaya gerek kalmadan ilk doz Biontech aşısı uygulanacaktır.",1,0,2021-07-09 19:43:43
760,"Yuh, kıldan yağ çıkarmaya çalışıyorlar. Neymiş Cumhurbaşkanı Uğur Bey ve eşi demiş, Özlem Hanım dememiş. Bu da kadınlara bir hakaretmiş. Cumhurbaşkanı Biontech aşısını bulan Uğur Bey ve eşi demedi ki,Özlem Hanım yok sayılmış olsun. Ayrıca aşı alımında direkt muhatap Uğur Bey dir.",0,0,2021-07-09 19:43:36
761,@Doctorxy2 @EMRAHKIRIMLI BionTech ile burun ve ağız mukozasında yeterli antikor bariyeri saptanmış,2,0,2021-07-09 19:43:19
762,"@aDilipak Sputnik ve Sinovac için verilen onaylar titck Web sitesinde mevcut.
Biontech yok. Sordum, bize başvuru yapılmadı dediler.
Biontech aşı değil, gen terapisi olduğu için olabilir. Kimse onay verip sorumluluk almıyor. FDA NIN verdiği onayın hukuki geçerliliği var mı?
👇👇👇 https://t.co/JfhosrL9Kx",2,1,2021-07-09 19:43:12
763,@drcetiner Bu hafta iki yakınım kalp krizi geçirdi vefat ettiler. Sigara içmeyen 40 yaşlarında biontech yaptırdı ikiside. Bana darbe yapsalar bu saatten sonra olmam. Deveyle giderim gerekirse her yere.,129,33,2021-07-09 19:43:11
764,@KoronaReport Hani biontech etkiliydi ?,5,0,2021-07-09 19:42:56
765,"Dr. Özlem Türeci ve Dr. Uğur Şahin sizlere minettariz, çok teşekkürler👏👏 #Biontech",0,0,2021-07-09 19:42:18
766,"Özlem Türeci, Alman immünolog, girişimci, akademisyen ve bilim insanı. Kanser araştırmaları konusunda deneyimli bir araştırmacı olan Türeci, BioNTech adlı biyoteknoloji firmasının kurucularındandır ve baş tıbbi sorumlusudur. https://t.co/ldGeUbT7xM",12,1,2021-07-09 19:42:11
767,Benim memeler gözüme bi güzel gelmeye başlamıştı o da mı biontech yüzünden,11,0,2021-07-09 19:42:06
768,"@hylrhl Ben oldum iki gündür sol kolum kayıp, nereye gitti bilmiyorum:)) 
Şöyle söyleyeyim covid biontech ile güzeldir 😁",2,0,2021-07-09 19:42:00
769,"@AhmetBeyefendi Bizde bollaşmasının birincil sebebi Fransa'nın , üretim sürecindeki patent konusu sebebiyle 90 milyon doz bıontech aşısını veto etmiş olmasıydı.",6,0,2021-07-09 19:41:46
770,@drfahrettinkoca Sn Bakanım.. Mevcut BioNTech’lerin Delta varyantına karşı etkisiz olduğu yazılı bu makalede.. Yeni bir aşı geliştiriyorlarmış.. Bu aşı ve pandemi “hikayesinde” tünelin ucunda ışık gözüküyor mu acaba?🙄 https://t.co/IES2NiX8dr,12,1,2021-07-09 19:41:41
771,son durum bildirmeyi unutmuşum hahh ikinci doz sinovac sonrası grip olmuştum biontech sonrası kolumda ağrı ya da herhangi bi yan etki oluşmadı kendimi gayet iyi hissediyorum,2,0,2021-07-09 19:41:32
772,"Yanlış ❌ 👇
Uğur Bey ve eşi değil.
Doğrusu ✅ 👇
Uğur Bey ve eşi Özlem Hanım
#Biontech",0,0,2021-07-09 19:41:23
773,"Anlaşılan @saglikbakanligi'ndaki gen aşıcıları, yâni mRNA, yâni #Biontech daha güçlü.
#Sinovac",0,0,2021-07-09 19:41:09
774,Dedem ve anneannem için 3. Aşıyı yaptırmak istiyorum ama ilk aşıları sinovac 3. Aşıyı biontech mi yaptırsak bilemedim?,0,0,2021-07-09 19:41:04
775,"Ya sinovacla ilgili hashtag görünce yazılanlara baktım kalp sorunu diyor ve annem 2 doz biontech aşısını oldu bi süre sonra sürekli kalbim çok kötü diyip duruyordu bugün yazıları okuyunca bağdaştı.Bende stresten diye düşünürken demekki ki aşıdan olma ihtimali daha yüksek
#Sinovac",3,0,2021-07-09 19:40:49
776,"Pfizer ve BioNTech, Delta varyantına etkiyi hedefleyen bir koronavirüs aşısı versiyonunu geliştirdiklerini duyurdu.",2779,222,2021-07-09 19:40:44
777,Bu biontech ne bereketli aşıymış böyle ya. https://t.co/UYac9Eq05q,7,0,2021-07-09 19:40:26
778,"Özlem Türeci ve Uğur Şahin 
#Aşı 
#Biontech 
#koronavirüs 
#coronavirus",0,0,2021-07-09 19:40:14
779,"Ülkemizde bu aralar Pfizer-Biontech aşısı bolluğu var.

Ancak bu 2 şirket koronavirüsün delta varyantını hedefleyen aşı geliştirmekte olduğunu duyurmuş.🤷🏻‍♂️ https://t.co/VrnKR1eEP8",22,2,2021-07-09 19:39:23
780,@GozumdeCanlanir Şimdi ise sinovac ve biontech var ☺️😁,5,0,2021-07-09 19:39:19
781,"Şu tatlılığa bakın hele 
#Sinovac 
#Biontech 
#Amigurumi https://t.co/PnlBjGP2pB",4,0,2021-07-09 19:38:56
782,"@ansiklopedie Bilimle ve sanatla uğraşan bir insanı savaşa yollamak o ülkenin o dönemki yöneticilerinin geri kafalılığıdır. Uğur Şahin şehit olsaydı bugün Biontech aşısı bulunamayacaktı, kapanma devam edecekti. Ya da Fazıl Say’ın şehit olduğunu düşünsenize, adam mı kalmadı?",0,0,2021-07-09 19:38:50
783,Biontech aşısını bulan çiftin heykeli dikilecek https://t.co/dSeGLNdkB1,0,0,2021-07-09 19:38:16
784,@DummiesEconomy Engellemek bir yana asi vakaları artırıyor. Bı tanıdık coronadan korunayim.diye biontech aşısı oldu. Aşıdan sonra Corona testi pozitif çıktı.,0,0,2021-07-09 19:38:06
785,@DrGunerSonmez Pandeminin en çok kazananı Biontech değil mi ?,0,0,2021-07-09 19:37:58
786,#Sinovac la #Biontech i karıştırsak nasıl olur?,4,0,2021-07-09 19:37:42
787,@sputnik_TR Ben erkeğim 85 beden oldu AQ göğüslerim biontech bizi nonoş yaptı ikinci dozu almam sgdjdjdj,0,0,2021-07-09 19:37:22
788,Yarın aşı olmaya gidiyorum hakkınızı helal edin çok korkuyorum 😦 #Biontech #Sinovac,2,0,2021-07-09 19:37:06
789,"@arzualtinisik @uyanhadi_ Çift Biontech vurulmadılarsa gelmesinler. 
Neden alıyor Türkiye bunları yurda? 
Kendi aşılarını bi olsunlar.
Olmamışlarsa gelsinler 
Hatta 
Ankara Şehir Hastanesi nde olsunlar.",11,0,2021-07-09 19:37:04
790,#Sinovac için bişe diyemicem ben konuya bıontech den giriş yapıyor ve soruyorum.. Aşıdan sonra ciddi anlamda bel agrısı yasayan oldumu.. Kol agrısı sanırım cogu kişide olmus.. Kol deil adeta kütük 🙄😲😭😭😭,0,0,2021-07-09 19:36:53
791,@Doctorxy2 Tabloyu yanlış yorumlamadiysam asılı olan vaka sayısı asisizlara oranla daha çok nasıl mümkün hani biontech önlemişti 🙄😱,0,0,2021-07-09 19:36:47
792,Yarın 3.doz aşımı oluyorum 😱 bu sefer #Biontech olalım. Türk aşısını da yaparlar mı bana ya 🤪 #COVID19,2,0,2021-07-09 19:36:29
793,"Biontech 2. Dozu yaptırdım, hiç gücüm kuvvetim kalmadı. Yarın halısaha maçı var, inşallah kendime gelirim yoksa büyük rezalet.. 😅",5,0,2021-07-09 19:36:26
794,"@AlpayMenis Annem 65, Babam 67 yasinda. 2 doz Sinovac tan sonra Biontech oldular, hic bir yan etki olmadi. O gece asi yapilan kollarinin uzerine yatamamislar o kadar.",1,0,2021-07-09 19:36:03
795,2.doz aşımı(biontech) bu gün oldum. Aşının bulunuşundan teminine kadar ve uygulamasını yapan sağlık çalışanlarına kadar herkese sonsuz teşekkür ediyorum.,1,0,2021-07-09 19:35:05
796,"@ylevent2 Burada Biontech aşısı olanların olumsuz etkilerini anlattıklarının %10 kadar dahi Almanya da olanlardan hiç duymadım, okumadım.
Dolayısıyla bizim ülkede bu kadar olumsuzluk ve ağır yan etkisi neden? Sorgulamak lazım.
İlgililer bilimsel araştırma yapıp sonuçlarını açıklamalılar.!",1,0,2021-07-09 19:34:41
797,#Biontech aşı sonrası  ciddi anlamda bel agrısı yaşayan oldumu ya 🙄,1,0,2021-07-09 19:34:19
798,Volkan bu programı sevdi. Tabi ki de Türk'üm ulan! Yalnız Alman olayı da beni şaşırtmadı değil. Biontech aşısı yüzünden herhalde 😅 https://t.co/jhGnlCf9DP,0,0,2021-07-09 19:34:11
799,Üçüncü dünya savaşını bilmem ama dördüncü dünya savaşı #Sinovac 'çılarla Biontech'çiler arasında şırınga ve serumla olacaktır.,3,1,2021-07-09 19:33:35
800,@Eylm4289 Eğer biontech aşısı olduysanız çok normal. Hemen hemen herkeste aynı ağrı oldu aşı vurulan kolda.,1,0,2021-07-09 19:32:46
801,@1ss_sy @drfahrettinkoca Yani haklısın keşke yaptırmasaydık anneme biontech daha iyi,0,0,2021-07-09 19:32:29
802,Biontech 2.0 XS Max Pro geliyormuş ben onu bekliyorum kankaa https://t.co/g5s33TlQmt,1,0,2021-07-09 19:32:07
803,Çiplendik iyi mi #Biontech,6,0,2021-07-09 19:31:53
804,"Kronik sarkoidoz olduğum için iki doz Biontech oldum. Özellikle akciğer rahatsızlığı olanlar kesinlikle aşılanmalı. Kısırlık yapıyormuş ya hani, ciğersiz seks yapamazsınız zaten, fazla şe’apmayın. https://t.co/mwZBAdrL1f",0,0,2021-07-09 19:31:40
805,"Salgın baronu @drfahrettinkoca  ;
 #Sinovac aşılarının B18880035A serisinin kullanımı neden durdurdunuz neden ⁉️ istediğiniz ölüm rakamlarına Biontech lemi ulaşacaksınız ⁉️",5,3,2021-07-09 19:30:02
806,"ortak noktada buluşamadılar. sinovac işe yaramadı. üzerine 1 doz biontech. 3. doz aşı dünyada yok Türkiye de var. bu karmaşada nasıl güvenelim aşıya 
#ÖğrencilerimizDenekDeğil https://t.co/hF6SrMbSXN",3,1,2021-07-09 19:29:45
807,"Son iki senedir felaket tellallığı yapan, hepimizin hayatını karartan tipler korkmanıza gerek yok diyor. 
""Current vaccines"" sanırım Biontech ve Moderna olmalı bunlar, Delta varyantına etkili imiş. 
Kaynağıda sadece Fauci**!
Korona dininin peygamberi sanırım... https://t.co/uS4GbxNMOm",83,17,2021-07-09 19:29:45
808,Uğur Şahin’in eşi Özlem Türeci’nin kendi soyadını kullanması bu gerici siyasal islamcılara dokunuyor. #Biontech https://t.co/8HaExoc4Tc,4,0,2021-07-09 19:29:42
